"profile_id","dataset_id","country_id","latitude","longitude","cfao_version","cfao_major_group","cwrb_version","cwrb_reference_soil_group","cstx_version","cstx_order_name","translated"
62616,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.01000000,30.20667000,1997,Acrisols,2007,Acrisols,,,true
62617,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,FAOSDB-2,WD-WISE}",ZA,-27.95000000,30.21666700,1997,Planosols,2006,Planosols,,,true
62618,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-23.05167000,30.22000000,1997,Acrisols,2007,Acrisols,,,true
62619,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.83972000,30.22417000,1997,Vertisols,2007,Vertisols,,,true
62620,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.99306000,30.26139000,1997,Acrisols,2007,Acrisols,,,true
62621,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.93889000,30.26667000,1997,Nitisols,2007,Nitisols,,,true
62622,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,WASP,WD-ISIS,WD-WISE}",ZA,-29.51833300,30.27333300,1974,Cambisols,1998,Plinthosols,,,true
62623,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.14333000,30.29333000,1997,Acrisols,2007,Acrisols,,,true
62624,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-24.60000000,30.30000000,1997,Luvisols,2007,Luvisols,,,true
62625,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-23.11528000,30.30278000,1997,Nitisols,2007,Nitisols,,,true
62626,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.92500000,30.30556000,1997,Acrisols,2007,Acrisols,,,true
62627,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-22.35333000,30.30667000,1997,Regosols,2007,Regosols,,,true
62629,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.96833000,30.32000000,1997,Regosols,2007,Regosols,,,true
62631,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-23.12417000,30.33778000,1997,Lixisols,2007,Luvisols,,,true
62632,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.49722000,30.33972000,1997,Luvisols,2007,Luvisols,,,true
62633,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.23028000,30.35194000,1997,Acrisols,2007,Acrisols,,,true
62634,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.18000000,30.35667000,1997,Arenosols,2007,Arenosols,,,true
62635,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.35833000,30.36333000,1997,Acrisols,2007,Acrisols,,,true
62636,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.40667000,30.36500000,1997,Acrisols,2007,Acrisols,,,true
62638,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.32972000,30.38889000,1997,Vertisols,2007,Vertisols,,,true
62639,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-24.16667000,30.40000000,1997,Luvisols,2007,Luvisols,,,true
62640,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.48167000,30.40333000,1997,Histosols,2007,Histosols,,,true
62641,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.46833000,30.40667000,1997,Gleysols,2007,Gleysols,,,true
62642,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.28389000,30.41250000,1997,Lixisols,2007,Lixisols,,,true
62644,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-24.28333000,30.41667000,1997,Regosols,2007,Regosols,,,true
62645,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.63750000,30.41806000,1997,Nitisols,2007,Nitisols,,,true
62646,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.63889000,30.44167000,1997,Phaeozems,2007,Phaeozems,,,true
62647,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.43472000,30.45194000,1997,Phaeozems,2007,Phaeozems,,,true
62649,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-26.57222000,30.48333000,1997,Acrisols,2007,Acrisols,,,true
62651,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.60667000,30.49167000,1997,Acrisols,2007,Acrisols,,,true
62652,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.51361000,30.50500000,1997,Ferralsols,2007,Ferralsols,,,true
62654,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.07167000,30.54167000,1997,Acrisols,2007,Acrisols,,,true
62655,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.07000000,30.54167000,1997,Acrisols,2007,Acrisols,,,true
62656,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-26.56389000,30.54167000,1997,Arenosols,2007,Arenosols,,,true
62657,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.41389000,30.55278000,1997,Regosols,2007,Regosols,,,true
62658,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-29.40278000,30.56389000,1997,Acrisols,2007,Acrisols,,,true
62659,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-23.96667000,30.56389000,1997,Nitisols,2007,Nitisols,,,true
62660,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.81944000,30.56583000,1997,Lixisols,2007,Lixisols,,,true
62662,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.87167000,30.57000000,1997,Lixisols,2007,Lixisols,,,true
62663,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.35333000,30.58167000,1997,Ferralsols,2007,Ferralsols,,,true
62664,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.58333000,30.59500000,1997,Acrisols,2007,Acrisols,,,true
62666,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.37222000,30.61944000,1997,Luvisols,2007,Luvisols,,,true
62667,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-23.31667000,30.62000000,1997,Cambisols,2007,Cambisols,,,true
62668,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.95333000,30.62833000,1997,Luvisols,2007,Luvisols,,,true
62669,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-29.95139000,30.63056000,1997,Cambisols,2007,Umbrisols,,,true
62670,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.37000000,30.64000000,1997,Acrisols,2007,Acrisols,,,true
62671,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-23.20000000,30.65333000,1997,Luvisols,2007,Luvisols,,,true
62672,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-29.44444000,30.65833000,1997,Acrisols,2007,Acrisols,,,true
62674,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.40500000,30.66167000,1997,Regosols,2007,Regosols,,,true
62675,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.47333000,30.67000000,1997,Acrisols,2007,Acrisols,,,true
62676,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.08500000,30.67667000,1997,Acrisols,2007,Acrisols,,,true
62678,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.07167000,30.70333000,1997,Vertisols,2007,Vertisols,,,true
62679,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.57611000,30.71972000,1997,Ferralsols,2007,Ferralsols,,,true
62680,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.74000000,30.72333000,1997,Ferralsols,2007,Ferralsols,,,true
62681,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.44500000,30.74000000,1997,Acrisols,2007,Acrisols,,,true
62682,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.06333000,30.76833000,1997,Fluvisols,2007,Fluvisols,,,true
62684,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-29.41806000,30.78528000,1997,Cambisols,2007,Umbrisols,,,true
62686,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.28806000,30.80556000,1997,Ferralsols,2007,Ferralsols,,,true
62687,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.50500000,30.80833000,1997,Acrisols,2007,Acrisols,,,true
62688,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.03167000,30.82000000,1997,Acrisols,2007,Acrisols,,,true
62689,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.02667000,30.82500000,1997,Ferralsols,2007,Ferralsols,,,true
62690,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-26.23472000,30.82778000,1997,Ferralsols,2007,Ferralsols,,,true
62691,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-26.03056000,30.83611000,1997,Regosols,2007,Regosols,,,true
62692,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.85500000,30.84333000,1997,Luvisols,2007,Luvisols,,,true
62693,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.64472000,30.84778000,1997,Acrisols,2007,Acrisols,,,true
62694,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.64333000,30.85000000,1997,Regosols,2007,Regosols,,,true
62695,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-24.10000000,30.86667000,1997,Luvisols,2007,Luvisols,,,true
62697,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.34361000,30.87417000,1997,Ferralsols,2007,Ferralsols,,,true
62698,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.51556000,30.88500000,1997,Acrisols,2007,Acrisols,,,true
62699,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-29.04167000,30.89000000,1997,Ferralsols,2007,Ferralsols,,,true
62700,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.12333000,30.90389000,1997,Acrisols,2007,Acrisols,,,true
62702,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-23.92417000,30.92111000,1997,Regosols,2007,Regosols,,,true
62703,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.45167000,30.98528000,1997,Lixisols,2007,Lixisols,,,true
62704,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.80667000,30.98722000,1997,Cambisols,2007,Cambisols,,,true
62705,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.74167000,31.00667000,1997,Acrisols,2007,Acrisols,,,true
62706,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.25833000,31.00667000,1997,Regosols,2007,Regosols,,,true
62707,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.02167000,31.01167000,1997,Solonchaks,2007,Solonchaks,,,true
62708,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.02500000,31.01500000,1997,Plinthosols,2007,Plinthosols,,,true
62709,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.74333000,31.01500000,1997,Planosols,2007,Planosols,,,true
62710,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.29389000,31.02722000,1997,Acrisols,2007,Acrisols,,,true
62711,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.97333000,31.04000000,1997,Acrisols,2007,Acrisols,,,true
62712,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-24.90000000,31.05000000,1997,Acrisols,2007,Acrisols,,,true
62713,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.79833000,31.06167000,1997,Acrisols,2007,Acrisols,,,true
62714,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.13833000,31.06167000,1997,Phaeozems,2007,Phaeozems,,,true
62715,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.37833000,31.07833000,1997,Acrisols,2007,Acrisols,,,true
62716,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.44833000,31.08333000,1997,Ferralsols,2007,Ferralsols,,,true
62717,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-24.95000000,31.08333000,1997,Acrisols,2007,Acrisols,,,true
62718,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.58667000,31.08667000,1997,Acrisols,2007,Acrisols,,,true
62719,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.88667000,31.11333000,1997,Acrisols,2007,Acrisols,,,true
62720,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.22500000,31.11667000,1997,Acrisols,2007,Acrisols,,,true
62722,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.92667000,31.20000000,1997,Phaeozems,2007,Phaeozems,,,true
62724,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.66833000,31.28333000,1997,Cambisols,2007,Cambisols,,,true
62725,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.82167000,31.38667000,1997,Ferralsols,2007,Ferralsols,,,true
62727,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.89000000,31.43500000,1997,Acrisols,2007,Acrisols,,,true
62728,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.50222000,31.48195000,1997,Vertisols,2007,Vertisols,,,true
62729,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.62722000,31.55333000,1997,Nitisols,2007,Nitisols,,,true
62730,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.31667000,31.60667000,1997,Luvisols,2007,Luvisols,,,true
62731,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.33167000,31.65833000,1997,Planosols,2007,Planosols,,,true
62732,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.60250000,31.66083000,1997,Luvisols,2007,Luvisols,,,true
62733,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.52167000,31.66722000,1997,Acrisols,2007,Acrisols,,,true
62734,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.36833000,31.69167000,1997,Phaeozems,2007,Phaeozems,,,true
62735,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.40000000,31.69333000,1997,Cambisols,2007,Cambisols,,,true
62736,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.40167000,31.69500000,1997,Nitisols,2007,Nitisols,,,true
62737,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.86472000,31.71167000,1997,Solonetz,2007,Solonetz,,,true
62738,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.85695000,31.73278000,1997,Arenosols,2007,Arenosols,,,true
62739,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.92167000,31.77500000,1997,Luvisols,2007,Luvisols,,,true
62740,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.86333000,31.81306000,1997,Luvisols,2007,Luvisols,,,true
62741,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.80167000,31.87750000,1997,Nitisols,2007,Nitisols,,,true
62743,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-25.83583000,31.91111000,1997,Kastanozems,2007,Kastanozems,,,true
62744,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.82333000,31.93833000,1997,Acrisols,2007,Acrisols,,,true
62745,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-25.92361000,31.94250000,1997,Nitisols,2007,Nitisols,,,true
62746,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.71833000,31.95167000,1997,Acrisols,2007,Acrisols,,,true
62747,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.58167000,31.95667000,1997,Luvisols,2007,Luvisols,,,true
62748,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-27.50833000,31.96500000,1997,Vertisols,2007,Vertisols,,,true
62749,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.72833000,31.97333000,1997,Arenosols,2007,Arenosols,,,true
62750,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-27.60833000,31.98167000,1997,Vertisols,2007,Vertisols,,,true
62751,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.59167000,32.00500000,1997,Phaeozems,2007,Phaeozems,,,true
62752,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.29500000,32.01333000,1997,Luvisols,2007,Planosols,,,true
62753,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,ZA-SOTER}",ZA,-28.68333000,32.07333000,1997,Luvisols,2007,Luvisols,,,true
62754,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.75139000,32.09861000,1997,Arenosols,2007,Arenosols,,,true
62755,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.75500000,32.14500000,1997,Arenosols,2007,Arenosols,,,true
62756,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,AGIS,SAF-SOTER,ZA-SOTER}",ZA,-28.36000000,32.19500000,1997,Phaeozems,2007,Phaeozems,,,true
62776,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,WD-WISE}",ZM,-15.48333300,23.26666700,1974,Gleysols,2006,Arenosols,,,true
62952,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62953,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62954,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62973,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62974,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62975,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62976,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62977,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62978,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62979,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62980,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62981,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62982,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62983,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62984,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Cambisols,2014,Cambisols,,,true
62985,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62986,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Nitisols,2014,Nitisols,,,true
62987,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62988,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1997,Ferralsols,2014,Ferralsols,,,true
62989,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Ferralsols,2014,Ferralsols,,,true
62990,{AF-AfSP-1.2},ZM,-13.60000000,27.95000000,1974,Cambisols,2014,Cambisols,,,true
62993,{AF-AfSP-1.2},ZM,-13.60000000,28.00000000,1997,Nitisols,2014,Nitisols,,,true
62999,"{AF-AfSP-1.0,AF-AfSP-1.1,AF-AfSP-1.2,WD-WISE}",ZM,-14.71666700,28.06666700,1997,Lixisols,2006,Lixisols,,,true
63004,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1997,Ferralsols,2014,Plinthosols,,,true
63005,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1974,Ferralsols,2014,Ferralsols,,,true
63006,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1997,Ferralsols,2014,Ferralsols,,,true
63007,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1974,Ferralsols,2014,Ferralsols,,,true
63009,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1974,Ferralsols,2014,Ferralsols,,,true
63010,{AF-AfSP-1.2},ZM,-13.60000000,28.10000000,1997,Ferralsols,2014,Ferralsols,,,true
