ndvi_first_third,ndvi_second_third,ndvi_third_third,profile_id,elevation,slope_percentage,aspect,profile_curvature
0.3567090928554535,0.3484524190425873,0.6114577651023865,210825,1561.0,20702054.0,3.8637819290161133,-14120433664.0
0.535799503326416,0.3049277663230896,0.1286521553993225,211033,467.0,2126934.5,353.92755126953125,-1003868864.0
0.4060593247413635,0.198047623038292,0.1876452714204788,211193,526.0,1527350.625,135.0,5184000000.0
0.2958418726921081,0.38971489667892456,0.4620028734207153,206345,1110.0,10449694.0,249.84825134277344,8864844800.0
0.20763257145881653,0.3156099617481232,0.4098078012466431,216299,2192.0,254558.4375,135.0,2332800000.0
0.6654682755470276,0.6949997544288635,0.7566269040107727,207393,142.0,407492.34375,186.34019470214844,0.0
0.7542046308517456,0.76003098487854,0.7752090096473694,207410,155.0,262392.84375,210.96376037597656,1620000000.0
0.5756499767303467,0.6006319522857666,0.6399347186088562,207807,232.0,586728.1875,327.52880859375,-5412705792.0
0.7669887542724609,0.2410210072994232,0.1299307644367218,210802,219.0,865592.3125,171.02737426757812,-672923072.0
0.3277740180492401,0.4297221601009369,0.6100326776504517,211028,2334.0,5841339.5,338.7723388671875,-831454912.0
0.7014906406402588,0.6324283480644226,0.7113944292068481,206070,2209.0,837048.375,126.25383758544922,3564000000.0
0.49500572681427,0.5007815361022949,0.5404211282730103,212239,1979.0,229455.875,78.69007110595703,1296000000.0
0.15454055368900302,0.3379906415939331,0.39167097210884094,206448,747.0,5035176.5,24.27444076538086,3720282368.0
0.4449721574783325,0.4625216424465179,0.5466824173927307,216200,2127.0,946070.8125,2.7263109683990483,0.0
0.5158301591873169,0.5408846139907837,0.6420020461082458,216267,1785.0,5414979.0,291.4477233886719,2569655296.0
0.5671824216842651,0.6250535249710083,0.6538198590278625,209873,6.0,600374.875,77.00538635253906,-1905882368.0
0.5572909712791443,0.6739442944526672,0.6820014715194702,206739,0.0,0.0,270.0,0.0
0.21374501287937164,0.3438429832458496,0.3853748440742493,210081,2078.0,445477.28125,225.0,0.0
0.4365434646606445,0.4600433111190796,0.4968032836914063,208931,1871.0,1297998.5,213.6900634765625,2930953728.0
0.2294352501630783,0.4307513236999512,0.30755940079689026,206343,2613.0,5710923.5,300.80889892578125,-2627009792.0
0.4601076245307922,0.695908784866333,0.7028235197067261,206896,1134.0,6622496.0,205.3461761474609,-16300206080.0
0.4083292186260224,0.5633295178413391,0.5574028491973877,209433,103.0,987952.4375,239.9314117431641,-3698341376.0
0.6100356578826904,0.7362245321273804,0.7859646081924438,209637,199.0,547448.625,80.53768157958984,-2515764736.0
0.1881928592920304,0.38941052556037903,0.367070734500885,214234,318.0,142302.5,251.56504821777344,-1296000000.0
0.4215894937515259,0.507316529750824,0.5004019737243652,217520,1571.0,7970972.5,295.40771484375,-2603663360.0
0.7049335241317749,0.7335883378982544,0.7690783143043518,216617,0.0,0.0,0.0,0.0
0.2436821460723877,0.17281781136989596,0.2409064918756485,217939,0.0,0.0,270.0,0.0
0.2286321669816971,0.24512164294719696,0.3821831345558167,216860,1225.0,6158591.5,68.120849609375,8422083072.0
0.4265757203102112,0.4532524645328522,0.4862115681171417,216361,0.0,0.0,0.0,0.0
0.08120501041412354,0.07460591942071915,0.09198746085166933,216788,1169.0,6428860.5,189.2645263671875,9378123776.0
0.49674683809280396,0.605823278427124,0.577972412109375,206075,1548.0,1590990.25,81.8698959350586,-1768658816.0
0.5553374886512756,0.6107388138771057,0.4617618918418884,206406,2353.0,142302.5,341.5650634765625,-1296000000.0
0.20908087491989136,0.5207426548004149,0.3544115424156189,206408,2614.0,893224.5,229.0856170654297,-6167172608.0
-0.2246154397726059,-0.08717485517263412,-0.2552017569541931,207126,363.0,6580779.0,125.53768157958984,-8664804352.0
0.10222061723470688,0.08952544629573822,0.1002165749669075,210611,0.0,0.0,270.0,0.0
0.1257537603378296,0.12546536326408386,0.14345434308052066,210613,0.0,0.0,270.0,0.0
0.23921364545822146,0.3193772733211517,0.33862900733947754,212217,1782.0,5501790.5,266.24826049804693,4160560896.0
0.18679693341255188,0.19468142092227936,0.20116274058818812,213449,728.0,342709.78125,66.80140686035156,0.0
0.2071140855550766,0.1764204353094101,0.2566187679767609,213886,824.0,318198.0625,171.86990356445312,1490400000.0
0.2417840659618377,0.2401907593011856,0.4280928671360016,214339,1802.0,6728064.5,325.35333251953125,12138971136.0
0.07043186575174333,0.07015856355428696,0.07088705897331238,215297,92.0,0.0,270.0,0.0
0.3800871670246124,0.4671936333179474,0.5765302181243896,211058,1220.0,14694550.0,110.43283081054688,-29670776832.0
0.19979481399059296,0.1774979531764984,0.2664587795734405,214001,737.0,865592.3125,62.10272979736328,3396413696.0
0.11907052248716354,0.10941477119922638,0.11399061232805252,215234,24.0,324499.625,123.69007110595705,-3369600000.0
0.17217685282230374,0.1542438268661499,0.16586561501026156,213437,1097.0,318198.0625,171.86990356445312,0.0
0.6616553664207458,0.6195613741874695,0.6911851763725281,215698,1561.0,6107082.0,78.52447509765625,-3028660480.0
0.4602045714855194,0.4308523237705231,0.5107352733612059,217014,2109.0,4025425.5,275.77432250976557,5934379008.0
0.3054150342941284,0.6163331866264343,0.5985674262046814,215861,23.0,142302.5,71.56504821777344,0.0
0.2126561850309372,0.1734626740217209,0.3570055961608887,216816,0.0,0.0,0.0,0.0
0.21952614188194275,0.2984077036380768,0.10377217829227448,213180,0.0,630000.0,0.0,-1296000000.0
0.3377172350883484,0.3701882064342499,0.38426509499549866,212536,120.0,262392.84375,120.96375274658205,1036800000.0
0.13107505440711975,0.12861628830432892,0.15985704958438873,217732,702.0,513078.9375,127.87498474121094,324000000.0
0.2481692433357239,0.29518380761146545,0.3836167454719544,213931,1388.0,2933641.0,249.34109497070312,9590400000.0
0.2757072448730469,0.3137682378292084,0.3452258110046387,216120,2140.0,2478679.0,164.19747924804688,5844226560.0
0.30905836820602417,0.19873449206352234,0.16080604493618011,215243,-1.0,0.0,270.0,0.0
0.1907491832971573,0.3931924402713776,0.26193633675575256,215489,949.0,5356701.5,125.42577362060548,3074715136.0
0.1474742889404297,0.13894236087799072,0.15503425896167755,213451,662.0,63639.609375,225.0,0.0
0.15785057842731476,0.15076275169849396,0.18864858150482172,213602,797.0,725603.1875,7.125016212463379,0.0
0.2383861839771271,0.1663094460964203,0.30355510115623474,213647,802.0,4711051.0,313.45184326171875,7871930368.0
0.2454930692911148,0.292645126581192,0.4405199587345123,216279,2033.0,342709.78125,203.19859313964844,-2592000000.0
0.09108586609363556,0.08467335253953934,0.09632403403520584,216627,167.0,90000.0,270.0,1296000000.0
0.23764953017234802,0.2632295489311218,0.3133023977279663,214109,2222.0,3724412.75,244.9831085205078,-4406400000.0
0.22587989270687106,0.20078220963478088,0.36271801590919495,213981,810.0,1342479.0,39.559669494628906,-4212000000.0
0.4655966758728027,0.6360149979591371,0.7077673077583313,206874,629.0,1512696.25,120.3791275024414,19886897152.0
0.09311789274215697,0.08913150429725647,0.08934815973043443,216628,79.0,2920496.5,123.69007110595705,-6847949312.0
0.14735011756420135,0.19389504194259646,0.25995591282844543,214737,1325.0,1935523.125,88.66777801513672,-205306928.0
0.2355249375104904,0.2245575487613678,0.3407542705535889,213997,374.0,1435775.0,212.19573974609366,518400000.0
0.5630490183830261,0.13915756344795227,0.1034366637468338,211241,970.0,3483941.75,215.5376739501953,-9795420160.0
0.11721820384263992,0.11450186371803285,0.12554717063903809,210606,0.0,0.0,270.0,0.0
0.10186242312192917,0.09983370453119278,0.11032739281654358,210633,638.0,856183.375,176.98721313476562,0.0
0.2370291799306869,0.2440779358148575,0.3763411045074463,217831,1384.0,2377772.0,240.52410888671875,3846385408.0
0.32033756375312805,0.3766312897205353,0.392164558172226,212215,1883.0,450000.0,143.13009643554688,777600000.0
0.20325158536434174,0.3990987539291382,0.30823084712028503,206730,102.0,402492.25,153.43495178222656,-3758400000.0
0.4220294654369354,0.5604860782623291,0.7208595871925354,206219,2103.0,26755064.0,203.07205200195312,32269633536.0
0.4789695739746094,0.6678227782249451,0.719112753868103,215431,2270.0,6955375.5,220.8023376464844,-17949026304.0
-0.256694495677948,-0.1241067200899124,-0.2739153504371643,209516,0.0,0.0,0.0,0.0
0.10976799577474594,0.09871535748243332,0.111072339117527,210560,368.0,284605.0,71.56504821777344,5184000000.0
0.08819639682769775,0.07862333953380585,0.08824621140956879,210583,818.0,6133881.5,292.4258728027344,-1650955392.0
0.2071664780378341,0.1970882564783097,0.314001202583313,216935,1454.0,142302.5,18.434947967529297,-1296000000.0
0.3110107183456421,0.296052485704422,0.4339878261089325,217818,659.0,685419.5625,203.19859313964844,6091200000.0
0.43419626355171204,0.4907506108283997,0.4579544365406037,210083,97.0,744882.5625,154.9831085205078,3082378496.0
0.4040951728820801,0.7565730810165405,0.7572091221809387,215870,0.0,0.0,270.0,0.0
0.22028066217899325,0.18391811847686768,0.3752840459346771,216805,0.0,0.0,0.0,0.0
0.6255786418914795,0.5942165851593018,0.6144416928291321,207609,22.0,787178.5,30.963756561279297,1088640000.0
0.17778152227401733,0.1293700486421585,0.16723103821277618,213400,0.0,0.0,270.0,0.0
0.3046846687793732,0.2498358339071273,0.4469743967056273,213599,723.0,569210.0,341.5650634765625,-3240000000.0
0.12138506770133972,0.13076262176036835,0.1635388284921646,214653,1660.0,1049571.375,120.96375274658205,-609882368.0
0.1831054985523224,0.19589471817016602,0.2584936618804932,218087,1474.0,626777.5,248.9624938964844,-598153856.0
0.439820259809494,0.7102550864219666,0.7074457406997681,215347,1424.0,8731855.0,358.8188171386719,3630919424.0
0.28687939047813416,0.3108718991279602,0.4998436868190765,216211,1384.0,2684958.0,50.440330505371094,906785920.0
0.2112814038991928,0.18366274237632751,0.3204855918884277,210761,0.0,0.0,270.0,0.0
0.2177087664604187,0.1952967494726181,0.3257800042629242,216691,0.0,0.0,270.0,0.0
0.2939611077308655,0.4086347818374634,0.4362371861934662,211579,2350.0,827314.9375,22.38013458251953,777600000.0
0.19295598566532127,0.21221868693828586,0.3115800619125366,211282,1644.0,342709.78125,66.80140686035156,0.0
0.3011864721775055,0.2951824963092804,0.3055126070976257,218304,10.0,142302.5,288.4349365234375,1296000000.0
0.5047826766967773,0.5008447170257568,0.527127206325531,217126,2462.0,2037461.625,46.78990936279297,5890096640.0
0.5727710723876953,0.5952103137969971,0.5829977989196777,217145,1665.0,6141799.5,325.1455383300781,-15252923392.0
0.6760779619216919,0.6999172568321228,0.7695032358169556,209489,0.0,0.0,0.0,0.0
0.3741809129714966,0.3867207467556,0.4472145438194275,216195,2360.0,5101103.0,348.2935485839844,13390206976.0
0.6470533013343811,0.6988576054573059,0.6920729279518127,215823,934.0,2259878.25,257.34744262695307,1369793536.0
0.4315360486507416,0.6255000233650208,0.6773748397827148,216077,2184.0,402492.25,153.43495178222656,0.0
0.36239635944366455,0.35923370718955994,0.4760823547840118,217225,2352.0,2194413.25,15.461217880249025,-802523072.0
0.7375814914703369,0.757396936416626,0.7914194464683533,208247,0.0,0.0,0.0,0.0
0.2156946361064911,0.25058117508888245,0.3963778614997864,216280,1873.0,190918.828125,45.0,-1296000000.0
0.7434418201446533,0.6920488476753235,0.7815631628036499,208341,10.0,229455.875,168.6900634765625,-1296000000.0
0.11068800091743468,0.11305830627679825,0.11429969221353532,217812,650.0,142302.5,161.56504821777344,1296000000.0
0.6434041857719421,0.6439856886863708,0.7336971163749695,209126,1439.0,3947708.25,24.227745056152344,-7345924096.0
0.3219664692878723,0.3495059311389923,0.43658247590065,217131,1763.0,5787007.0,36.78079223632813,-3780096768.0
0.17737916111946106,0.3414623141288757,0.2910876274108887,206691,1105.0,4307325.0,212.19573974609366,-4194486528.0
0.3740562796592712,0.553750216960907,0.5372025370597839,208107,220.0,787178.5,149.03623962402344,-259200000.0
0.4623441696166992,0.5451377034187317,0.6891981959342957,209498,0.0,0.0,0.0,0.0
0.5746169090270996,0.6057118773460388,0.3397330641746521,209832,0.0,0.0,270.0,0.0
0.5205062031745911,0.5064675807952881,0.5954608917236328,210109,0.0,0.0,270.0,0.0
0.4976327419281006,0.5514348745346069,0.55899578332901,210132,0.0,0.0,270.0,0.0
0.6675791740417479,0.7724730372428894,0.7471885681152344,212944,82.0,142302.5,161.56504821777344,1296000000.0
0.4622253477573395,0.5469884872436523,0.5848589539527893,206061,2343.0,5037588.5,251.2413482666016,1681297280.0
0.3409168422222137,0.3698679506778717,0.408551424741745,206069,1687.0,1530000.0,270.0,5879414784.0
0.146720290184021,0.13204678893089294,0.17407312989234924,214213,357.0,254558.4375,315.0,0.0
0.4380129277706146,0.2329825460910797,0.6066870093345642,209829,0.0,0.0,270.0,0.0
0.2345852106809616,0.31388819217681885,0.3423963487148285,209830,163.0,190918.828125,135.0,0.0
0.2352406829595565,0.3573291003704071,0.3722204566001892,209073,2229.0,1183765.125,98.74616241455078,-179446160.0
0.7505111098289491,0.7510673999786377,0.7432855367660522,208119,127.0,262392.84375,120.96375274658205,1620000000.0
0.7025606036186218,0.7531920075416565,0.7136691212654114,209129,2079.0,1043767.1875,352.568603515625,70054056.0
0.30303847789764404,0.3300243020057678,0.4758770167827606,208492,1747.0,201246.125,153.43495178222656,-1944000000.0
0.16199439764022827,0.19997389614582065,0.2344870716333389,213565,1350.0,1401517.0,222.39743041992188,2916000000.0
0.7319421768188477,0.7086892127990723,0.7804003357887268,206032,541.0,685419.5625,293.1985778808594,1296000000.0
0.4698652029037476,0.6090825200080872,0.6665355563163757,209689,29.0,407492.34375,276.34017944335943,0.0
0.2744174599647522,0.2818526327610016,0.3333333730697632,211782,968.0,229455.875,258.6900634765625,-1296000000.0
0.5354436039924622,0.6437035799026489,0.6732912063598633,206415,2170.0,1602404.5,218.1572265625,-4536000000.0
0.3433889448642731,0.37658748030662537,0.3896342813968657,208711,2138.0,342709.78125,293.1985778808594,518400000.0
0.3944067656993866,0.4471237063407898,0.5472173094749451,209783,2017.0,0.0,270.0,0.0
0.479706346988678,0.5268703699111938,0.5811625123023987,208882,2811.0,229455.875,348.6900634765625,-1296000000.0
0.1553584337234497,0.14050181210041046,0.30439701676368713,215997,0.0,0.0,270.0,0.0
0.2360229641199112,0.25368085503578186,0.3259834051132202,212628,897.0,5383474.5,38.21102523803711,-8937509888.0
0.18241244554519653,0.17220352590084076,0.19163009524345398,212607,702.0,201246.125,116.56504821777344,1296000000.0
0.37856370210647583,0.35303694009780884,0.457594633102417,212649,92.0,262392.84375,120.96375274658205,-2592000000.0
0.4509483873844147,0.22100864350795746,0.1963420063257217,212760,0.0,0.0,0.0,0.0
0.2569331228733063,0.31522712111473083,0.30462634563446045,209286,245.0,318198.0625,81.8698959350586,0.0
0.506974995136261,0.28543537855148315,0.23357978463172915,212749,0.0,0.0,0.0,0.0
0.460406243801117,0.4233736991882324,0.5251548290252686,213156,0.0,0.0,270.0,0.0
0.18641850352287287,0.2339465022087097,0.31582584977149963,215096,1424.0,371079.5,104.03624725341795,777600000.0
0.2288672178983689,0.5699897408485413,0.5204640626907349,206670,2263.0,2811690.0,39.805572509765625,1529704960.0
0.3545866012573242,0.3414870500564575,0.4083757698535919,217374,215.0,127279.21875,315.0,1296000000.0
0.2437862306833267,0.2881636917591095,0.3770740330219269,209183,2063.0,342709.78125,293.1985778808594,-2592000000.0
0.1018594056367874,0.10697250813245772,0.11794213950634005,216980,1269.0,2745368.75,269.06082153320307,1296000000.0
0.14702364802360535,0.1591750979423523,0.24181295931339264,214530,1461.0,426907.46875,341.5650634765625,518400000.0
0.7086303830146791,0.7854820489883423,0.8016871213912964,209640,90.0,63639.609375,135.0,-1296000000.0
0.08342830836772919,0.08430749177932739,0.08142287284135817,210580,159.0,254558.4375,315.0,-1296000000.0
0.2898881435394287,0.2857086658477783,0.34032952785491943,217431,104.0,270000.0,0.0,0.0
0.24956999719142914,0.2030397951602936,0.3351985514163971,216794,0.0,0.0,270.0,0.0
0.4476243555545807,0.4830439388751984,0.6299849152565002,209405,0.0,0.0,270.0,0.0
0.3629190027713776,0.6175065040588379,0.6151055693626404,209474,0.0,0.0,270.0,0.0
0.44608420133590704,0.19923020899295807,0.1566370725631714,212755,0.0,0.0,0.0,0.0
0.25571301579475403,0.247884288430214,0.2974114120006561,214735,2231.0,1342479.0,76.4295654296875,1027018880.0
0.14177538454532626,0.15720593929290771,0.1752377599477768,215133,1536.0,6633494.5,4.279463768005371,-2887128832.0
0.5130948424339294,0.3415364921092987,0.6020475625991821,213132,16.0,180000.0,0.0,1296000000.0
0.4673161804676056,0.5689442157745361,0.5760589838027954,217920,2284.0,994082.5,185.1944274902344,35027028.0
0.2684997916221619,0.4326692223548889,0.4135827124118805,206765,56.0,190918.828125,135.0,324000000.0
0.1973724663257599,0.20883449912071228,0.3148846924304962,214070,2173.0,797402.0625,73.61045837402344,-797538432.0
0.3767245411872864,0.4834369719028473,0.5496726632118225,209385,119.0,450000.0,126.8698959350586,1296000000.0
0.31928750872612,0.1808566004037857,0.3537081182003021,209512,0.0,0.0,0.0,0.0
0.4255533218383789,0.6011961102485657,0.6904922723770142,209515,0.0,0.0,0.0,0.0
0.5533026456832886,0.5838128924369812,0.5958542227745056,209518,0.0,0.0,0.0,0.0
0.26368197798728943,0.30273938179016113,0.4002343118190765,209584,409.0,3844801.75,20.55604553222656,-1435055744.0
0.2318781167268753,0.2757554948329925,0.3127429783344269,209593,1159.0,655209.875,344.0545959472656,-2363294208.0
0.37931856513023376,0.5221289992332458,0.5622770190238953,209638,94.0,1698116.625,212.00538635253903,-2227954944.0
0.2636926770210266,0.2242461442947388,0.4990248084068298,209663,0.0,0.0,270.0,0.0
0.6033696532249451,0.7204126715660095,0.7597339153289795,209707,12.0,270000.0,270.0,-2592000000.0
0.1251620650291443,0.14160792529582975,0.16662637889385226,211381,1380.0,142302.5,288.4349365234375,1296000000.0
0.3510167598724365,0.3627584278583527,0.3982902765274048,212553,341.0,318198.0625,8.130102157592772,0.0
0.14249350130558014,0.14611294865608215,0.16011029481887815,212645,441.0,63639.609375,225.0,-1296000000.0
0.17414075136184692,0.18245179951190948,0.21528276801109314,217206,1512.0,1719447.625,42.878902435302734,6690162176.0
0.2983863949775696,0.3178878426551819,0.3557291626930237,217433,65.0,484664.84375,21.801408767700195,-1296000000.0
0.3477565348148346,0.4864855110645294,0.426839143037796,217556,0.0,0.0,270.0,0.0
0.2554624378681183,0.3609453737735748,0.2203088402748108,217561,0.0,0.0,270.0,0.0
0.4132207930088043,0.4859118461608887,0.3884957432746887,208681,2215.0,497041.25,95.19442749023438,1101600000.0
0.18784379959106445,0.1998651176691056,0.2191220223903656,216153,1872.0,127279.21875,225.0,1296000000.0
0.26420706510543823,0.2769371271133423,0.5181851983070374,216244,2071.0,865592.3125,8.972626686096191,-3663692288.0
0.5638467669487,0.6424489617347717,0.7249520421028137,216371,0.0,0.0,270.0,0.0
0.5655350089073181,0.6145139336585999,0.6355512142181396,216452,0.0,0.0,0.0,0.0
0.13726834952831268,0.15060381591320038,0.1549568474292755,217503,628.0,458911.75,11.309932708740234,-259200000.0
0.12702709436416626,0.12687472999095914,0.1705876886844635,214016,255.0,63639.609375,45.0,0.0
0.44335484504699707,0.4535219669342041,0.6052560806274414,213167,0.0,0.0,270.0,0.0
0.6567037105560303,0.6725178360939026,0.7689030766487122,216359,0.0,0.0,0.0,0.0
0.2501976490020752,0.3198561370372772,0.4450992047786713,209211,1810.0,513078.9375,37.87498474121094,1620000000.0
0.2075729072093964,0.2939837276935577,0.4314413368701935,216979,1387.0,63639.609375,225.0,0.0
0.3788966834545136,0.3468337953090668,0.4022306203842163,217377,159.0,402492.25,26.565052032470703,-1814400000.0
0.152430921792984,0.17138344049453735,0.18250112235546112,218239,1106.0,4605415.5,146.1546630859375,2786499328.0
0.680774986743927,0.6927410960197449,0.7298231720924377,216567,0.0,0.0,0.0,0.0
0.18688049912452692,0.2473934739828109,0.2831038534641266,211439,1154.0,0.0,270.0,0.0
0.0875638946890831,0.10426616668701172,0.02953523024916649,208677,1604.0,190918.828125,315.0,324000000.0
0.6227520704269409,0.2127649188041687,0.16675180196762085,216719,341.0,6173370.0,44.40934371948242,13076797440.0
0.0993587076663971,0.10629148036241533,0.10861372202634813,214383,1240.0,63639.609375,45.0,0.0
0.23490509390830994,0.31029680371284485,0.32238855957984924,215407,1990.0,4113009.75,216.99526977539062,88829528.0
0.1831611394882202,0.2007759064435959,0.267520010471344,214450,1050.0,180000.0,180.0,-1296000000.0
0.27004680037498474,0.3473162651062012,0.3458646833896637,208664,1560.0,774209.25,324.4623107910156,-466560000.0
0.1318153440952301,0.12397685647010805,0.15230736136436462,216667,0.0,0.0,270.0,0.0
-0.32275134325027466,-0.2318225055932999,-0.3159472942352295,209523,0.0,0.0,0.0,0.0
0.2591910660266876,0.3094657063484192,0.3121485114097595,209519,0.0,0.0,0.0,0.0
0.12595221400260925,0.13385272026062012,0.1295999437570572,210808,114.0,1250320.0,239.7435607910156,-777600000.0
0.3605609238147736,0.366772323846817,0.40200427174568176,212541,210.0,142302.5,341.5650634765625,972000000.0
0.6472168564796448,0.6840568780899048,0.7042712569236755,209897,0.0,0.0,0.0,0.0
0.4885507225990296,0.565049946308136,0.5426687598228455,209493,0.0,0.0,0.0,0.0
0.16867834329605105,0.16869807243347168,0.1961187273263932,217499,885.0,463303.34375,330.9454040527344,0.0
0.383128821849823,0.3970008492469788,0.4513253271579742,217378,125.0,142302.5,18.434947967529297,1296000000.0
0.2457118481397629,0.2425466775894165,0.2983802855014801,212488,275.0,201246.125,243.43495178222656,-1296000000.0
0.13278792798519135,0.13962332904338834,0.17068378627300262,214465,1434.0,2963857.25,59.93141555786133,6668345856.0
0.14750796556472778,0.14628475904464722,0.17181679606437686,218156,1416.0,5095144.5,234.34466552734366,516340512.0
0.4251837432384491,0.23973870277404785,0.2864733040332794,212140,1542.0,8754784.0,152.7764129638672,-2325651200.0
0.6089717149734497,0.631946861743927,0.6309106945991516,209885,0.0,0.0,0.0,0.0
0.20855090022087092,0.2581216096878052,0.2979587316513061,211959,1217.0,318198.0625,8.130102157592772,-2592000000.0
0.4189416170120239,0.3271661102771759,0.4736117124557495,212585,80.0,576281.1875,141.34019470214844,-1495384576.0
0.297963410615921,0.5255998373031616,0.48382291197776794,206813,1284.0,4964297.5,135.73452758789062,324000000.0
0.12447892874479295,0.1566227823495865,0.1844502538442612,214466,1219.0,190918.828125,135.0,-1620000000.0
0.12397462129592896,0.14646174013614655,0.2130175232887268,215010,1504.0,1138420.0,251.56504821777344,2203200000.0
0.4092857241630554,0.2394687831401825,0.16029950976371765,215290,279.0,3643055.0,25.6154842376709,7350849024.0
0.5146802663803101,0.5283359289169312,0.5570355653762817,212228,1961.0,463303.34375,240.9453887939453,0.0
0.3844791650772095,0.7634557485580444,0.700363278388977,215853,681.0,1081873.375,225.0,3265920000.0
0.4748136997222901,0.4258379638195038,0.5812453627586365,209128,1270.0,2222836.0,301.7594909667969,-3786848768.0
0.610966682434082,0.6834714412689209,0.6991491317749023,210102,0.0,0.0,270.0,0.0
0.4541685581207275,0.4425711929798126,0.5005002617835999,210857,2278.0,4815210.5,254.27525329589844,-1919845760.0
0.2541431784629822,0.3465556502342224,0.5129104852676392,215450,2544.0,2176809.5,29.74488067626953,4406400000.0
0.1609773188829422,0.1553109884262085,0.19521856307983398,213629,729.0,142302.5,251.56504821777344,0.0
0.3095913529396057,0.4850969314575195,0.5444223880767822,215644,1707.0,4726928.0,178.36341857910156,-1296000000.0
0.4792438447475433,0.4888172149658203,0.5865907073020935,216143,2166.0,6562598.5,244.8406982421875,487031840.0
0.2163412719964981,0.2509025931358337,0.4597963094711304,209927,2062.0,1469234.5,117.3498764038086,842400000.0
